,text,lang,possibly_sensitive,tweet_id,created_at,type,clean_tweet
633,"Clint y Nat 😭😭😭 
no soporto la idea de no volver a ver a Black widow https://t.co/P8lITPGKdA",es,False,1464324760846979080,2021-11-26T20:06:43.000Z,quoted,"['de', 'idea', 'volver', 'la', 'nat', 'ver', 'black', 'clint', 'soporto', 'widow']"
634,@thekirinfanatic stay until the after credits but on black widow don't watch them not until you've seen endgame.,en,False,1464324496660254723,2021-11-26T20:05:40.000Z,replied_to,"['stay', 'endgame', 'black', 'watch', 'seen', 'credit', 'widow']"
635,why are people upset abt marvel recasting black widow like did y’all forget sc*rjo’s a rapist apologist lol,en,False,1464324218963709953,2021-11-26T20:04:34.000Z,,"['like', 'lol', 'rapist', 'people', 'recasting', 'abt', '*', 'rjo', 'sc', 'black', 'upset', 'forget', 'apologist', ""'s"", 'marvel', 'widow']"
636,“She’s like a black widow spider. Unlucky for husbands.” https://t.co/3kcatzODMF #Christian #CozyMystery #Romance,en,False,1464323194983268362,2021-11-26T20:00:30.000Z,,"['like', 'husband', 'spider', 'black', 'unlucky', 'widow']"
637,"Megaotaku_k 🛒
Black Widow BDS Art Scale 1/10 YELENA BELOVA ☄
Iron Studios🏗

💰164.9 EUR
🚀Jul-2022

https://t.co/NHnftJoerb
#IronStudios https://t.co/atCDmUcLzp",en,False,1464323143628206087,2021-11-26T20:00:17.000Z,,"['164', '1/10', 'iron', '9', 'studio', 'belova', 'scale', 'eur', '2022', 'bd', 'black', 'jul', 'art', 'yelena', 'k', 'megaotaku', 'widow']"
638,if my plane crashes at least i won’t have to hear the man watching black widow on full volume without headphones anymore,en,False,1464323043715604483,2021-11-26T19:59:54.000Z,,"['man', 'headphone', 'plane', 'full', 'watching', 'without', 'anymore', 'least', 'black', 'crash', 'volume', 'hear', 'widow']"
639,"@JackOCine J'arrive pas à me lancer dans cette phase, hormis Black Widow (fan donc pas objectif) je ne me sens pas attirer par cette phase du MCU...à moins que #Thor avec son excellent Ragnarok...🤌🤞",fr,False,1464322679834660877,2021-11-26T19:58:27.000Z,replied_to,"['ne', 'donc', ""j'arrive"", 'fan', 'widow', 'son', '(', 'excellent', ')', 'objectif', 'par', 'dans', 'attirer', 'pa', 'mcu', 'moins', 'black', 'phase', 'cette', 'ragnarok', 'que', 'lancer', 'hormis', 'je', 'du', 'avec', 'sen']"
640,"it's where natasha was raised... where she earned the rank of black widow. and where, in the late 1950s, she met me. back when neither she nor I knew exactly who I was.",en,False,1464322403874443268,2021-11-26T19:57:21.000Z,,"['neither', 'met', 'back', '1950s', 'late', 'natasha', 'exactly', 'black', 'knew', 'rank', 'raised', 'earned', 'widow']"
641,"@Marvfess Yang udah tayang sih, Shang-chi, Black Widow sama Loki.

Jujurly agak bimbang milih antara Loki, TFATWS sama What If...? Ini bisa berubah kalau Spiderman udah tayang dan aku belum nonton Hawkeye, sengaja aku nunggu lumayan banyak dulu episodenya hehe.",in,False,1464321902311141383,2021-11-26T19:55:21.000Z,replied_to,"['tfatws', 'banyak', 'spiderman', 'jujurly', 'dulu', 'sih', 'udah', 'yang', 'widow', 'lumayan', 'ini', 'nunggu', 'sengaja', 'aku', 'hehe', 'hawkeye', '?', 'dan', 'milih', 'nonton', 'episodenya', 'shang', 'black', 'agak', 'kalau', 'berubah', 'bisa', 'antara', 'belum', 'chi', 'bimbang', 'sama', 'tayang', 'loki']"
642,Black widow https://t.co/AH8hVMUA6f,en,False,1464321769481908224,2021-11-26T19:54:50.000Z,quoted,"['black', 'widow']"
643,Black widow to jeden z najsłabszych filmów marvela https://t.co/SuGdeCIYT2,pl,False,1464321689391706115,2021-11-26T19:54:31.000Z,quoted,"['jeden', 'najslabszych', 'filmow', 'marvela', 'black', 'z', 'widow']"
644,black widow https://t.co/9CBcLX9HDC,en,False,1464321648618708992,2021-11-26T19:54:21.000Z,quoted,"['black', 'widow']"
645,black widow https://t.co/t4EkTAmWIz,en,False,1464321465860382723,2021-11-26T19:53:37.000Z,quoted,"['black', 'widow']"
646,SHE WAS SO GOOD IN BLACK WIDOW!! I CANT WAIT,en,False,1464320932714004480,2021-11-26T19:51:30.000Z,replied_to,"['good', '!', 'wait', 'can', 'black', 'not', 'widow']"
647,"Megaotaku_k 🛒
Black Widow BDS Art Scale 1/10 TASKMASTER ☄
Iron Studios🏗

💰164.9 EUR
🚀Jul-2022

https://t.co/l3FZ0tZ7Jb
#IronStudios https://t.co/vh74RI7Fxg",et,False,1464320635400765448,2021-11-26T19:50:19.000Z,,"['164', '1/10', '9', 'studio', 'scale', 'taskmaster', 'eur', '2022', 'bd', 'black', 'jul', 'art', 'iron', 'k', 'megaotaku', 'widow']"
648,shall i buy the black widow costume for the carnival here https://t.co/ykKwPyEr4H,en,False,1464320313643130880,2021-11-26T19:49:03.000Z,,"['shall', 'costume', 'black', 'buy', 'carnival', 'widow']"
649,"Top 5 current characters I would bone:

1 Yennefer from the Witcher
2 Dawn Granger (Dove) from Titans
3 Natasha Romanoff (Black Widow) from Marvel movies
4 Beth Dutton from Yellowstone
5 Jenny Hoyt from Big Sky

So, theres a thing you know now. 🤷‍♂️😂",en,False,1464320286946476036,2021-11-26T19:48:56.000Z,,"['dawn', 'character', 'movie', '3', 'dutton', 'current', 'bone', '1', 'titan', 'yellowstone', 'marvel', 'widow', 'sky', '4', 'hoyt', '(', 'beth', 'big', 'know', 'would', ')', 'thing', 'jenny', 'witcher', 'yennefer', 'natasha', 'black', 'top', 'romanoff', '5', '2', 'dove', 'granger']"
650,@Kengan_ He on that black widow shit,en,False,1464319893575192580,2021-11-26T19:47:23.000Z,replied_to,"['shit', 'black', 'widow']"
651,"@dyad_swift In my mlp Avengers AU (in my head):
Hulk: earth pony
Black Widow: unicorn 
Loki: unicorn
Thor: pegasus
Cap: unicorn pony
Iron Man: pegasus
Hawkeye: earth pony",en,False,1464319795327905794,2021-11-26T19:46:59.000Z,replied_to,"['man', 'pegasus', 'widow', '(', 'mlp', 'head', 'hawkeye', ')', 'pony', 'black', 'avenger', 'iron', 'earth', 'unicorn', 'thor', 'in', 'swift', 'cap', 'hulk', 'au', 'loki']"
652,@justnonso_ The black widow scene,en,False,1464319688280846344,2021-11-26T19:46:34.000Z,replied_to,"['black', 'scene', 'widow']"
653,@christafuzz89 I started Black Widow 4 hours ago. 😭 I'm just now about to finish it.,en,False,1464319632349798407,2021-11-26T19:46:20.000Z,replied_to,"['4', 'finish', 'started', 'black', 'ago', 'hour', 'widow', 'I']"
654,@tiggytweetz @Itssan17 Go and watch black widow or something,en,False,1464319577299558406,2021-11-26T19:46:07.000Z,replied_to,"['black', 'watch', 'go', 'something', 'widow']"
655,"MCU Thanos and his motivation are 100% worst than the comic and make no sense
Janet should have been a founding member instead of Black widow
Thor Raganorok not only waste Hel but also Workd War Hulk which may still Hulks best story to date https://t.co/fmgGd9Fgx8",en,False,1464319538229657606,2021-11-26T19:45:58.000Z,quoted,"['hulk', 'may', 'date', 'widow', 'raganorok', 'sense', 'waste', 'comic', 'workd', 'mcu', 'also', '100', 'founding', 'make', 'member', 'story', 'war', 'janet', 'black', 'hel', 'thor', 'thanos', '%', 'still', 'best', 'motivation', 'instead', 'hulk', 'worst']"
656,"Wednesday I caught up and rewatched some Marvel.
Black Widow: I enjoyed it a lot. I wish it happened sooner.
Shang-Chi: Origin story does origin, not bad but the formula is getting old
Hawkeye ep1 &amp; 2: I like it so far
Rewatched Endgame: Can still make me cry",en,False,1464319524291833858,2021-11-26T19:45:54.000Z,,"['endgame', '&', 'happened', 'sooner', 'wednesday', 'wish', 'caught', 'marvel', 'widow', 'getting', 'formula', 'hawkeye', 'story', 'shang', 'make', 'black', 'rewatched', 'amp', 'old', 'like', 'lot', 'origin', '2', 'chi', 'far', 'still', 'enjoyed', 'cry', 'bad', 'ep1']"
657,"@nepoulas @Edouard_emb @Hax921 Ah, perso j'ai adoré Black Widow, mais bon, après c'est peut-être mon côté fanboy des films Marvel et surtout du MCU 😅

D'ailleurs, toujours pas vue Thé Eternal.. J'attends No Way Home surtout, je veux absolument que ça soit le 1er film que je vais voir après 2 ans sans ciné 😅",fr,False,1464319521049690117,2021-11-26T19:45:54.000Z,replied_to,"['voir', 'soit', 'an', 'home', 'veux', ""c'est"", 'toujours', 'de', 'marvel', 'widow', 'absolument', 'ca', 'eternal', 'cote', ""j'ai"", 'peut', 'film', ""d'ailleurs"", 'vais', 'bon', 'sans', 'pa', 'mcu', 'le', 'cine', 'ah', 'etre', 'black', 'surtout', 'film', 'que', 'perso', 'mais', 'et', 'fanboy', 'du', 'je', '2', 'adore', 'mon', ""j'attends"", 'vue', 'apres', '1er', 'emb', 'way']"
658,Black Widow est morte pour ça et y’a un type qui a marqué ça frr https://t.co/ouf0r1QMbd,fr,False,1464319089669808135,2021-11-26T19:44:11.000Z,quoted,"['un', 'et', 'ca', ""'"", 'type', 'est', 'morte', 'frr', 'black', 'qui', 'marque', 'a', 'y', 'pour', 'widow']"
659,@ScienceBotikus I had no idea about this:  Female black widow spiders eat the males after mating. @ScienceBotikus,en,False,1464319076700852225,2021-11-26T19:44:08.000Z,replied_to,"['male', 'mating', 'idea', 'spider', 'black', 'eat', 'widow', 'female']"
660,"@Th3birdman15 The only vids I don't watch are when you do an EWW or a Let's talk I haven't seen yet. Like, I haven't seen the EWW for black Widow, but I will once I've actually seen the movie",en,False,1464318892197646338,2021-11-26T19:43:24.000Z,replied_to,"['like', 'let', 'vids', 'u', 'movie', 'watch', 'seen', 'black', 'actually', 'eww', 'talk', 'yet', 'widow', 'I']"
661,"(the black widow is dangerous, dangerous, d-d-dangerous, dangerous, t-t-t-t-t-t-twelve times, the strength of steel, the black widow is dangerous, and will readily attack-tack-tack, twelve times)",en,False,1464318762308411393,2021-11-26T19:42:53.000Z,,"['tack', 'the', 'attack', '(', 'twelve', 'time', 'black', 'readily', ')', 'strength', 'steel', 'dangerous', 'widow']"
662,@djtrickster77 Oh that's a bit disappointing. Really enjoyed Black Widow and Shang Chi.,en,False,1464318292018057222,2021-11-26T19:41:01.000Z,replied_to,"['disappointing', 'oh', 'bit', 'shang', 'chi', 'really', 'enjoyed', 'black', 'widow']"
663,"@TheBlackKristy1 Ah and Solaris VII, Tales of the Black Widow, Atlas of the Succession War, Dawn of the Jihad… 😍
The RPG was neither good nor bad. It lacked good dedicated scenarios… I haven’t read A Time of War though. Only Mechwarrior 1st/2nd/3rd editions…",en,False,1464317433901109254,2021-11-26T19:37:36.000Z,replied_to,"['dawn', 'though', 'jihad', 'mechwarrior', 'widow', 'read', 'vii', 'time', 'neither', 'edition', 'tale', 'scenario', 'ah', 'war', 'black', 'dedicated', 'good', 'rpg', '1st/2nd/3rd', 'solaris', 'succession', 'lacked', 'bad', 'atlas']"
664,"@Hax921 @Edouard_emb Pourtant, Black Widow est plutôt bon (enfin bon, j'suis un fanboy des films Marvel et notamment quand c'est le MCU) 😅",fr,False,1464317276883144704,2021-11-26T19:36:59.000Z,replied_to,"['plutot', ""c'est"", 'de', 'marvel', 'widow', 'notamment', '(', 'est', ')', 'bon', 'quand', 'enfin', 'mcu', 'le', 'black', 'film', 'un', 'et', 'fanboy', ""j'suis"", 'pourtant', 'emb']"
665,"I Believe Empowering Women is the Real Theme of the Black Widow Movie. | by Justiss Goode | Jul, 2021 | Medium - via @pensignal  Enjoy my story https://t.co/peZcvExDv7 about the recent Black Wido release.",en,False,1464317205332561922,2021-11-26T19:36:42.000Z,,"['medium', 'believe', 'empowering', 'enjoy', 'story', 'movie', 'theme', 'goode', 'black', 'real', 'justiss', 'jul', '|', '2021', 'via', 'widow', 'woman']"
666,Black Widow Died in End game . In case nobody knows this yet https://t.co/KwS5jgKwrz,en,False,1464317066916376581,2021-11-26T19:36:09.000Z,quoted,"['case', 'know', 'end', 'game', 'black', 'yet', 'died', 'widow', 'nobody']"
667,follow my black widow acc 🥺🖤@blackwidowfiles https://t.co/xERD2BTIHH,en,False,1464317062277255170,2021-11-26T19:36:07.000Z,,"['acc', 'black', 'follow', 'widow']"
668,@tylerperry Please share and support black family’s fundraiser for sick elderly widow. https://t.co/bgXisQhjjR,en,False,1464316996686860294,2021-11-26T19:35:52.000Z,,"['elderly', 'please', 'support', 'fundraiser', 'sick', 'share', 'black', ""'s"", 'family', 'widow']"
669,@rosesforhazz black widow shang chi i hawkeye to taka top 3,en,False,1464316795934892040,2021-11-26T19:35:04.000Z,replied_to,"['top', 'taka', '3', 'shang', 'chi', 'black', 'hawkeye', 'widow']"
670,Black Widow was a terrible movie.  I can’t remember if I tweeted that already. If I have it’s still worth saying again.,en,False,1464316523930136586,2021-11-26T19:33:59.000Z,,"['remember', 'worth', 'saying', 'tweeted', 'already', 'still', 'movie', 'black', 'can', 'not', 'terrible', 'widow']"
671,"@kalipolis Hace artes marciales!!!!!
Imagino una Black Widow mendocina....",es,False,1464316431055536129,2021-11-26T19:33:37.000Z,replied_to,"['una', 'imagino', '!', 'marciales', 'hace', 'black', 'mendocina', 'artes', 'widow']"
672,@pessisexual @tonifcbarca Nah bro the lamest is black widow... Takes guns to a battle against a inter galactic alien + Hawkeye's Ronin form is too cool,en,False,1464316410432159751,2021-11-26T19:33:32.000Z,replied_to,"['galactic', 'gun', 'ronin', 'lamest', 'alien', 'cool', 'nah', 'take', 'form', 'black', '+', 'hawkeye', 'bro', 'inter', ""'s"", 'battle', 'widow']"
673,"@JacobSHall That’s the issue I’ve had with all the “grounded” MCU stuff, like Black Widow, The Falcon &amp; Winter Soldier, etc. They don’t seem to know how they want to inhabit a comic book universe filled with aliens, gods, sorcery, and crazy sci-fi stuff, so they get really sheepish &amp; coy.",en,False,1464316409262002177,2021-11-26T19:33:32.000Z,replied_to,"['&', 'inhabit', 'sorcery', 'alien', 'falcon', 'widow', 'coy', 'want', 'etc', 'really', 'grounded', 'issue', 'know', 'stuff', 'comic', 'mcu', 'sci', 'black', 'book', 'soldier', 'filled', 'amp', 'god', 'seem', 'like', 'universe', 'crazy', 'get', 'winter', 'sheepish', 'fi', 'I']"
674,"Black Widow is awful.
It was not at all about Natasha, the whole plot was boring and not really necessary, and Marvel could do SO MUCH better but chose not to. https://t.co/MIIROSHOB6",en,False,1464316282837286927,2021-11-26T19:33:02.000Z,quoted,"['necessary', 'much', 'awful', 'could', 'natasha', 'really', 'black', 'boring', 'marvel', 'plot', 'chose', 'better', 'whole', 'widow']"
675,@AClDBLEEDER Looking like black widow whewww sexy,en,False,1464316274708824073,2021-11-26T19:33:00.000Z,replied_to,"['like', 'whewww', 'black', 'looking', 'sexy', 'widow']"
676,@lure_lady @eroticaymorbo Purple black widow 😨❤️,en,False,1464316207067193351,2021-11-26T19:32:44.000Z,replied_to,"['lady', 'purple', 'black', 'widow']"
677,"Première Séance : Astérix et Obélix contre César  
Dernière Séance : Black Widow
Meilleure Séance : Infinity War
Pire Séance : L'attaque du métro 123
Vu le plus de fois : EndGame
Plus surprenante : O'Brother
Prochaine Séance : No Way Home
Séance la plus attendue : No Way Home https://t.co/Dv3RuidpTo",fr,False,1464316183176437764,2021-11-26T19:32:38.000Z,quoted,"['endgame', 'seance', 'de', ""l'attaque"", 'vu', 'home', 'surprenante', 'prochaine', 'metro', ""o'brother"", 'widow', 'obelix', 'la', 'cesar', 'plus', 'premiere', 'meilleure', '123', 'derniere', 'le', 'attendue', 'war', 'infinity', 'black', 'asterix', 'contre', 'et', 'pire', 'du', 'fois', 'way']"
678,"@Edouard_emb J'ai commandé black widow pour Noël, histoire de pas mourrir idiot mdr. Mais j'en attends pas grand chose",fr,False,1464316070404239364,2021-11-26T19:32:11.000Z,replied_to,"['mais', 'de', 'mourrir', 'pa', 'mdr', 'noel', 'commande', 'idiot', ""j'ai"", ""j'en"", 'grand', 'black', 'histoire', 'chose', 'pour', 'attends', 'emb', 'widow']"
679,"@EdgarDzib1 pues en si me parece que la película después del primer acto esta llena de fanservice, y la escena de las mujeres me parece el intento de dar un mensaje feminista en una película donde la mujer más importante (black widow) se muere",es,False,1464315585194565637,2021-11-26T19:30:15.000Z,replied_to,"['en', 'primer', 'de', 'llena', 'mensaje', 'intento', 'ma', 'widow', 'se', 'escena', 'fanservice', 'despues', 'donde', '(', 'la', ')', 'mujeres', 'si', 'feminista', 'pelicula', 'black', 'del', 'importante', 'que', 'dar', 'muere', 'parece', 'un', 'una', 'pues', 'la', 'acto', 'el', 'mujer', 'esta']"
680,@T_Rozzay3 Please share and donate to black elderly widow. All blessings help small or big. https://t.co/bgXisQhjjR,en,False,1464315141059756034,2021-11-26T19:28:29.000Z,,"['elderly', 'please', 'rozzay3', 'share', 'big', 'small', 'black', 'donate', 'blessing', 'widow', 'help']"
681,"@aldairxd_04 @LindaOgliastri @EdgarDzib1 dice ser imparcial pero se nota que si puede tirarle mierda a marvel lo hara, con escuadron siempre busca lo que sea para no aceptar que fue un fracaso pero con shang shi y black widow aunque hicieron el doble de lo que hizo escuadron a esos si los llama fracaso",es,False,1464315087079055369,2021-11-26T19:28:17.000Z,replied_to,"['esos', 'de', 'nota', 'imparcial', 'aunque', 'llama', 'para', 'mierda', 'marvel', 'busca', 'sea', 'widow', 'se', 'shi', 'aceptar', 'puede', 'los', 'siempre', 'si', 'ser', 'lo', 'escuadron', 'pero', 'dice', 'shang', '04', 'hicieron', 'black', 'doble', 'tirarle', 'que', 'un', 'fue', 'el', 'fracaso', 'con', 'hizo', 'hara']"
682,"Think this is the first time I've bought something from a #BlackFriday Sale😆

Bought both Black Widow &amp; Shang-Chi on 4K for £30 on #BlackFridayAmazon 

What a steal!😁 https://t.co/Aw5QB62P5w",en,False,1464314907705458690,2021-11-26T19:27:34.000Z,,"['time', '&', '!', 'first', 'steal', 'bought', 'sale', 'widow', 'shang', 'chi', 'black', '4k', 'PS30', 'amp', 'something', 'think', 'I']"
683,@katebishop_x LO AVEVO LETTO UN SACCO DI TEMPO FA QUANDO USCÌ BLACK WIDOW,it,False,1464314591366819843,2021-11-26T19:26:18.000Z,replied_to,"['tempo', 'lo', 'un', 'fa', 'widow', 'quando', 'letto', 'black', 'x', 'sacco', 'avevo', 'di', 'usci']"
684,@JCrossover Please help support black widow elderly woman https://t.co/bgXisQhjjR,en,False,1464313561170292739,2021-11-26T19:22:13.000Z,,"['elderly', 'please', 'support', 'woman', 'black', 'widow', 'help']"
685,@KyrieIrving Please help support  black sick elderly widow. https://t.co/bgXisQhjjR,en,False,1464313422141665282,2021-11-26T19:21:40.000Z,,"['elderly', 'please', 'support', 'sick', 'black', 'widow', 'help']"
686,"@DailyPowrRangrs I agree. I was and am sure I will like it more than Black Widow, Shang-Chi, Venom 2 and Eternals.",en,False,1464313314469625864,2021-11-26T19:21:14.000Z,replied_to,"['like', 'sure', 'eternals', 'agree', 'shang', 'venom', 'chi', '2', 'black', 'widow']"
687,"@TheMoronicDrake kate, haven’t seen Shang chi, eternals, or black widow tho",en,False,1464313304415977472,2021-11-26T19:21:12.000Z,replied_to,"['eternals', 'shang', 'kate', 'chi', 'black', 'seen', 'tho', 'widow']"
688,"@aidna042 @CcPenthusiast @IGN Idk, I think eternals was better than Thor 2, iron man 3, cptn marvel, Shang chi, and black widow. Ain't no way its better than either ant man movie though. Also, in what world is captain America 1 even in a realm of ""not good"" i think it might be my fav solo film 🤷",en,False,1464312834351931396,2021-11-26T19:19:19.000Z,replied_to,"['man', 'even', 'eternals', '3', 'captain', 'though', 'movie', '1', 'idk', 'either', 'fav', 'marvel', 'widow', 'solo', 'film', 'might', 'ant', 'also', 'shang', 'black', 'better', 'iron', 'thor', 'world', 'cptn', 'good', '2', 'chi', 'realm', 'america', 'think', 'way']"
689,#BigWin of R3 375.00 on Black Widow  #BingoRoyale,en,False,1464312754374942729,2021-11-26T19:19:00.000Z,,"['375', 'r3', 'black', '00', 'widow']"
690,"2/2 openwork Black Widow logo, Baby Groot, Iron Man's Repulsor, openwork Avengers logo, Star Lords Walkman, dangly Dr Strange Eye Of Agamotto, Shang Chi 10 rings worked into a ball, Loki Helmet, Scarlet Witch Crown. I need this bracelet!!! @MarvelStudios @PANDORA_NA",en,False,1464312163007348741,2021-11-26T19:16:39.000Z,,"['man', 'groot', 'walkman', 'dangly', 'ball', 'scarlet', 'repulsor', 'baby', 'widow', 'crown', 'logo', 'eye', 'star', ""'s"", '2/2', '10', 'strange', '!', 'ring', 'need', 'shang', 'worked', 'black', 'avenger', 'iron', 'dr', 'bracelet', 'openwork', 'witch', 'chi', 'lord', 'helmet', 'na', 'agamotto', 'loki']"
691,"Première Séance : Le monde de Nemo
Dernière Séance : Affamés 
Meilleure Séance : Black Widow
Pire Séance : Spider-Man New Génération 
Vu le plus de fois : Conjuring 2 
Plus surprenante : No Time To Die 
Prochaine Séance : Resident Evil
Séance la plus attendue : No Way Home https://t.co/uXuSMbEoZy",fr,False,1464312141629038593,2021-11-26T19:16:34.000Z,quoted,"['man', 'seance', 'de', 'vu', 'home', 'generation', 'surprenante', 'monde', 'affames', 'prochaine', 'new', 'widow', 'evil', 'conjuring', 'la', 'plus', 'premiere', 'meilleure', 'time', 'die', 'derniere', 'le', 'attendue', 'resident', 'black', 'pire', '2', 'spider', 'fois', 'nemo', 'way']"
692,"@_The_Red_Widow The Black widow is alive and trying to help . . . nah. She must have hit her head far harder than she thought. Talking about a spy lady and hero, why would she swoop in and help her of all people. 

""Wait, what."" 

Blinking her eyes rapidly. 

""Dude aren't you an avenger ?""",en,False,1464312124285632515,2021-11-26T19:16:30.000Z,replied_to,"['alive', 'wait', 'spy', 'thought', '@', 'hit', 'widow', 'trying', 'lady', 'eye', 'must', 'talking', 'head', 'would', '?', 'swoop', 'nah', 'black', 'red', 'rapidly', 'harder', 'help', 'hero', 'people', 'far', 'dude', 'blinking', 'avenger']"
693,"También otros personajes como Black Widow y Ronin me gustaron mucho, buen desarrollo y me caen bien https://t.co/hyASsYaCBr",es,False,1464311712480477187,2021-11-26T19:14:52.000Z,replied_to,"['ronin', 'mucho', 'black', 'personajes', 'gustaron', 'desarrollo', 'buen', 'caen', 'bien', 'otros', 'tambien', 'widow', 'como']"
694,it’s the one (1) thing that takes me out of the excellence that is Black Widow (2021),en,False,1464311699293540352,2021-11-26T19:14:49.000Z,replied_to,"['(', 'widow', 'take', '1', 'black', '2021', ')', 'excellence', 'thing', 'one']"
695,Black Widow was really good,en,False,1464311615428472838,2021-11-26T19:14:29.000Z,,"['really', 'good', 'black', 'widow']"
696,"#NowWatching Black Widow 
A ver q tal 😊",en,False,1464311584877125632,2021-11-26T19:14:22.000Z,,"['q', 'ver', 'black', 'tal', 'widow']"
697,"Venom Let There Be Carnage

Black Widow

Shang-Chi and the Legend of the Ten Rings

Ummm… Eternals, there was one more… The Suicide Squad! 

Honorable Mention: Zack Snyder’s Justice League cause that was a one and done. Still liked it, but not as much as the ones up top. https://t.co/Nfvf1tTt32",en,False,1464311581953642507,2021-11-26T19:14:21.000Z,quoted,"['eternals', 'snyder', 'legend', 'zack', 'ummm', 'widow', 'done', 'justice', 'venom', 'suicide', ""'s"", 'ten', 'squad', '!', 'ring', 'one', 'shang', 'black', 'one', 'honorable', 'liked', 'top', 'much', 'let', 'chi', 'still', 'carnage', 'league', 'mention']"
698,"Download PDF Black Widow Book☛ https://t.co/WEyhFBBgbw https://t.co/FujxrZxPIZ",en,False,1464311520666402817,2021-11-26T19:14:06.000Z,,"['download', 'black', 'book', 'pdf', 'widow']"
699,nwm czy zrobic rewatch black widow czy obejrzec tick tick boom,pl,False,1464310848512528388,2021-11-26T19:11:26.000Z,,"['nwm', 'tick', 'widow', 'czy', 'black', 'obejrzec', 'boom', 'zrobic', 'rewatch']"
700,📷 marvelladiesdaily: Black Widow dir. Cate Shortland | 2021 https://t.co/dbNaZAO9zm,en,False,1464310843781398533,2021-11-26T19:11:25.000Z,,"['cate', 'dir', 'black', 'shortland', '2021', 'marvelladiesdaily', 'widow', '|']"
701,"Molte aspettative anche non so chi sia la tipa gialla
Mi fa spaccare però che erano tutti uomini tranne black widow 
A sto giro tutte donne tranne captain america https://t.co/S3MDgnhM8d",it,False,1464310702856888325,2021-11-26T19:10:51.000Z,quoted,"['spaccare', 'anche', 'captain', 'aspettative', 'molte', 'tipa', 'widow', 'fa', 'la', 'giro', 'sto', 'tutte', 'tranne', 'donne', 'pero', 'sia', 'tutti', 'che', 'erano', 'black', 'gialla', 'non', 'mi', 'chi', 'america', 'uomini']"
702,"@carcmax @DisneyFansonTw1 @AgentedeMarvel_ no jaja,en eternals todos son personajes principales pero LA protagonista es sersi siendo que es el personaje más empático y con quien conectas más rápido, spiderman no es un nuevo estreno a diferencia de shang-chi, eternals y black widow que recién tuvieron película propia.",es,False,1464310653124956161,2021-11-26T19:10:39.000Z,replied_to,"['en', 'de', 'eternals', 'recien', 'spiderman', 'diferencia', 'todos', 'rapido', 'ma', 'widow', 'son', 'la', 'principales', 'personajes', 'jaja', 'quien', 'pero', 'e', 'siendo', 'personaje', 'nuevo', 'shang', 'empatico', 'black', 'pelicula', 'propia', 'protagonista', 'que', 'conectas', 'un', 'estreno', 'chi', 'sersi', 'el', 'con', 'tuvieron']"
703,"Megaotaku_k 🛒
Black Widow BDS Art Scale 1/10 RED GUARDIAN ☄
Iron Studios🏗

💰164.9 EUR
🚀Jul-2022

https://t.co/uYYNlqwtDf
#IronStudios https://t.co/dzcAmPk12a",en,False,1464310562213478403,2021-11-26T19:10:18.000Z,,"['164', '1/10', '9', 'studio', 'scale', 'guardian', 'eur', '2022', 'bd', 'black', 'jul', 'red', 'art', 'iron', 'k', 'megaotaku', 'widow']"
704,"@germanjedi He’s the vehicle for her to have a show though, eh? Same as Black Widow for Yelena kinda",en,False,1464310507012296707,2021-11-26T19:10:05.000Z,replied_to,"['show', 'kind', 'though', 'vehicle', 'eh', 'black', '?', 'yelena', 'widow']"
705,Black Widow 😈 https://t.co/UkgDAmVYnC,en,True,1464310489677189120,2021-11-26T19:10:00.000Z,,"['black', 'widow']"
706,"Black Widow &amp; Thor both look like they overhead someone talking shit about them in the bathroom and now they're back in class staring at the culprit, stewing, waiting for the bell to ring, trying to decide if they're gonna say something in the hallway. https://t.co/7bdPOakNT8",en,False,1464309971714199560,2021-11-26T19:07:57.000Z,,"['stewing', '&', 'class', 'ring', 'say', 'hallway', 'culprit', 'something', 'widow', 'staring', 'trying', 'bell', 'back', 'waiting', 'talking', 'bathroom', 'going', 'decide', 'shit', 'someone', 'black', 'amp', 'thor', 'like', 'look', 'overhead']"
707,Black widow https://t.co/BpsUa3j1w7,en,False,1464309949798961153,2021-11-26T19:07:52.000Z,quoted,"['black', 'widow']"
708,@TeamShaRa1 @ShamitaShetty Iss look se mujhe black widow wali Shamita ki yaad aagayi,hi,False,1464309921273368577,2021-11-26T19:07:45.000Z,replied_to,"['yaad', 'se', 'shamita', 'aagayi', 'ki', 'look', 'wali', 'black', 'i', 'mujhe', 'widow']"
709,@colourwclaire did you hear black widow has a new set of pencils? they have been on a roll lately lol. really out of my budget for the foreseeable future though but im glad the brand is so devoted to helping out mental health xo,en,False,1464309742248026117,2021-11-26T19:07:02.000Z,,"['mental', 'though', 'pencil', 'new', 'lately', 'health', 'hear', 'widow', 'lol', 'helping', 'budget', 'really', 'future', '?', 'devoted', 'set', 'brand', 'black', 'roll', 'glad', 'xo', 'foreseeable', 'I']"
710,Not my girl outperforming the cast of Black Widow &amp; SALT in that one scene #Hellbound https://t.co/Cw3BS51Edq,en,False,1464309668923285517,2021-11-26T19:06:45.000Z,replied_to,"['cast', '&', 'scene', 'one', 'outperforming', 'black', 'salt', 'girl', 'amp', 'widow']"
711,??? very clearly not black widow…… https://t.co/nUz9Il3dX0,en,False,1464309550786383873,2021-11-26T19:06:17.000Z,,"['black', 'clearly', 'widow', '?']"
